ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_volume_1430,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
300611.SZ,2025-09-08,gaps up,skipped,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,24.76,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,24.76,24.48,24.53,25.13,24.5,25.4,7375822.0,4780600.0,0.6166666666666646,False,False,True,0.019999999999999574,,,
301150.SZ,2025-09-08,gaps up,skipped,volume_rule,2025-09-09,2025-09-09 14:30:00,38.44,,,,,,,,,,,,,,False,volume_rule,2025-09-09,2025-09-09 14:30:00,38.44,32.9,33.55,36.06,33.06,37.3,27181291.0,27024861.0,0.0,False,True,True,0.1600000000000037,,,
301225.SZ,2025-09-08,gaps up,skipped,reversal_rule,2025-09-09,2025-09-09 14:30:00,98.14,,,,,,,,,,,,,,False,reversal_rule,2025-09-09,2025-09-09 14:30:00,98.14,85.44,86.0,94.2,85.95,98.23,8067621.0,5023801.0,0.0,False,False,True,0.5100000000000051,,,
601677.SH,2025-09-08,gaps up,skipped,volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,13.65,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-09,2025-09-09 14:30:00,13.65,13.26,13.36,13.67,13.36,13.69,41399810.0,38682450.0,0.06451612903225659,False,False,True,0.09999999999999964,,,
000757.SZ,2025-09-09,gaps up,skipped,volume_rule;reversal_rule,2025-09-10,2025-09-10 14:30:00,5.7,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-10,2025-09-10 14:30:00,5.7,5.43,5.48,5.59,5.45,5.72,40818962.0,31895895.0,0.0,False,False,True,0.020000000000000462,,,
600988.SH,2025-09-09,gaps up,skipped,volume_rule,2025-09-10,2025-09-10 14:30:00,30.39,,,,,,,,,,,,,,False,volume_rule,2025-09-10,2025-09-10 14:30:00,30.39,28.57,28.76,30.8,28.62,30.8,141770883.0,100758862.0,0.2009803921568629,True,False,True,0.05000000000000071,,,
000988.SZ,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,77.28,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,77.28,66.95,68.3,72.27,67.5,72.27,95519573.0,118076289.0,0.0,False,False,True,0.5499999999999972,,,
002080.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,34.58,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,34.58,34.88,35.5,36.33,35.19,37.24,59623078.0,40487946.0,2.1084337349397635,False,False,False,0.30999999999999517,,,
002313.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,12.25,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,12.25,12.42,12.61,12.82,12.55,13.39,71657096.0,49692297.0,2.7142857142857046,False,False,False,0.13000000000000078,,,
002384.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,76.32,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,76.32,72.22,75.55,79.44,75.01,79.44,88197258.0,103072049.0,0.8020565552699239,False,False,True,2.7900000000000063,,,
002463.SZ,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,72.18,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,72.18,64.45,65.9,69.83,65.9,69.83,82758952.0,80783450.0,0.0,True,False,True,1.4500000000000028,,,
002516.SZ,2025-09-11,gaps up,skipped,reversal_rule,2025-09-12,2025-09-12 14:30:00,6.68,,,,,,,,,,,,,,False,reversal_rule,2025-09-12,2025-09-12 14:30:00,6.68,6.45,6.72,6.64,6.5,6.85,145196137.0,92056058.0,0.0,False,False,True,0.04999999999999982,,,
003022.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,22.13,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,22.13,20.97,21.07,23.01,21.07,23.01,39249925.0,45748476.0,0.4536082474226814,False,False,True,0.10000000000000142,,,
300153.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.15,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.15,37.28,39.16,39.98,39.13,42.15,60037905.0,48828077.0,1.012195121951217,False,False,True,1.8500000000000014,,,
300308.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,421.36,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,421.36,395.48,402.19,439.97,402.19,443.99,59315939.0,42024084.0,0.49258867125463207,False,False,True,6.7099999999999795,,,
300395.SZ,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,85.26,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-12,2025-09-12 14:30:00,85.26,85.0,89.77,90.59,88.0,93.99,38554608.0,29943740.0,6.49999999999994,False,False,False,3.0,,,
301248.SZ,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,30.61,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,30.61,27.62,30.51,29.8,29.27,32.1,31258488.0,29280003.0,0.0,True,False,True,1.6499999999999986,,,
301397.SZ,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,47.85,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,47.85,42.0,43.0,45.23,42.41,46.39,13412124.0,12633396.0,0.0,False,False,True,0.4099999999999966,,,
601116.SH,2025-09-11,gaps up,skipped,volume_rule,2025-09-12,2025-09-12 14:30:00,16.6,,,,,,,,,,,,,,False,volume_rule,2025-09-12,2025-09-12 14:30:00,16.6,14.76,15.01,16.24,15.01,16.24,55517798.0,93328205.0,0.0,False,True,True,0.25,,,
601138.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,60.94,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,60.94,53.67,55.8,59.04,54.65,59.04,272271896.0,290352268.0,0.0,False,False,True,0.9799999999999969,,,
603151.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,29.4,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,29.4,26.06,26.1,28.4,26.1,28.4,5248627.0,8875675.0,0.0,False,False,True,0.0400000000000027,,,
603256.SH,2025-09-11,gaps up,skipped,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.94,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,39.94,36.67,36.9,39.41,36.9,39.41,24823407.0,48192619.0,0.0,False,False,True,0.22999999999999687,,,
605069.SH,2025-09-11,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,11.09,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-12,2025-09-12 14:30:00,11.09,10.82,11.17,11.46,11.12,11.83,26599920.0,18538480.0,1.2758620689655167,False,False,True,0.29999999999999893,,,
000032.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,23.24,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,23.24,23.32,23.68,23.39,23.38,24.49,38637144.0,29436917.0,0.1351351351351371,False,False,False,0.05999999999999872,,,
000070.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.32,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.32,10.59,10.68,11.53,10.65,11.53,63955808.0,114397966.0,0.24705882352941078,False,False,True,0.0600000000000005,,,
000592.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.4,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.4,3.35,3.37,3.38,3.36,3.43,83952459.0,74677000.0,0.0,False,False,False,0.009999999999999787,,,
000603.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,22.47,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,22.47,19.66,19.7,21.63,19.68,21.63,32639485.0,47693080.0,0.0,False,False,True,0.019999999999999574,,,
000612.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,8.71,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,8.71,8.76,8.88,9.04,8.88,9.28,68467745.0,46265242.0,2.06250000000001,False,False,False,0.120000000000001,,,
000737.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.96,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.96,12.39,12.73,13.63,12.73,13.63,106499820.0,262949583.0,0.0,False,False,True,0.33999999999999986,,,
000807.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.44,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.44,19.39,20.55,20.81,20.11,21.06,81892330.0,56669352.0,1.4230769230769242,False,False,True,0.7199999999999989,,,
000878.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,16.41,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,16.41,15.4,15.69,16.69,15.67,16.89,209072533.0,125320157.0,0.28000000000000064,False,False,True,0.2699999999999996,,,
000880.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,33.38,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,33.38,48.99,49.51,51.02,49.51,53.53,57250212.0,60622675.0,11.682119205297974,False,False,False,0.519999999999996,,,
000933.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,19.79,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,19.79,19.06,19.46,20.05,19.46,20.18,70067329.0,34145845.0,0.4406779661016977,False,False,True,0.40000000000000213,,,
001202.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,16.66,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,16.66,16.72,16.73,18.39,16.73,18.39,17385104.0,25791567.0,1.0421686746987953,False,False,False,0.010000000000001563,,,
001309.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,118.55,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,118.55,101.0,104.7,109.78,104.7,109.78,16378890.0,33592810.0,0.0,False,False,True,3.700000000000003,,,
002062.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,9.88,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,9.88,9.45,9.51,9.73,9.51,9.97,53096718.0,49152000.0,0.0,False,False,True,0.0600000000000005,,,
002335.SZ,2025-09-12,gaps up,skipped,volume_rule,2025-09-15,2025-09-15 14:30:00,68.76,,,,,,,,,,,,,,False,volume_rule,2025-09-15,2025-09-15 14:30:00,68.76,62.76,67.01,69.04,66.4,69.04,13876720.0,74992209.0,0.1379310344827591,True,True,True,3.6400000000000077,,,
002379.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.71,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.71,17.5,17.51,18.21,17.51,18.84,27975611.0,17192300.0,0.714285714285715,False,False,True,0.010000000000001563,,,
002436.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,22.24,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,22.24,21.03,21.19,22.47,21.08,23.13,276178439.0,128152713.0,0.17968750000000067,False,False,True,0.04999999999999716,,,
002491.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,6.46,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,6.46,6.02,6.35,6.62,6.27,6.62,123200897.0,206596485.0,0.5925925925925921,False,False,True,0.25,,,
002515.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.83,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.83,7.66,7.68,7.96,7.67,8.08,38906210.0,39055964.0,0.46428571428571347,False,False,True,0.009999999999999787,,,
002527.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,20.22,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,20.22,19.72,20.1,20.14,19.88,20.86,79558422.0,47632139.0,0.0,False,False,True,0.16000000000000014,,,
002532.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.4,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.4,10.97,11.3,11.48,11.29,11.73,74665647.0,60966357.0,0.44444444444444553,False,False,True,0.3199999999999985,,,
002578.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.54,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.54,3.52,3.55,3.57,3.53,3.61,32339888.0,19101900.0,1.499999999999989,False,False,False,0.009999999999999787,,,
002642.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.17,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,11.17,10.03,10.82,10.15,10.12,11.03,192343542.0,155666577.0,0.0,False,False,True,0.08999999999999986,,,
002772.SZ,2025-09-12,gaps up,skipped,volume_rule,2025-09-15,2025-09-15 14:30:00,10.02,,,,,,,,,,,,,,False,volume_rule,2025-09-15,2025-09-15 14:30:00,10.02,9.17,9.33,10.09,9.3,10.09,52767314.0,73095322.0,0.09210526315789513,False,True,True,0.13000000000000078,,,
002798.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,6.57,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,6.57,6.6,6.61,6.66,6.61,6.94,13641903.0,7977215.0,1.8000000000000036,False,False,False,0.010000000000000675,,,
002863.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,5.63,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,5.63,5.48,5.54,5.56,5.52,5.86,29273110.0,31365791.0,0.0,False,False,True,0.03999999999999915,,,
002905.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.77,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.77,12.47,12.95,13.72,12.69,13.72,61199500.0,53585113.0,0.0,False,False,True,0.21999999999999886,,,
002968.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,,11.89,12.1,13.08,11.91,13.08,17196175.0,0.0,,False,False,False,0.019999999999999574,,,
300244.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,17.28,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,17.28,17.18,17.3,17.42,17.29,17.77,26352357.0,18189041.0,1.1666666666666616,False,False,False,0.10999999999999943,,,
300252.SZ,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,15.59,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,15.59,14.4,16.01,16.13,16.01,17.28,206353915.0,118695018.0,4.500000000000089,False,False,True,1.6100000000000012,,,
300324.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.25,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,7.25,6.75,6.84,7.14,6.81,7.38,332630153.0,274695442.0,0.0,False,False,True,0.05999999999999961,,,
300373.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,66.56,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,66.56,65.7,69.5,67.71,66.9,71.66,30033409.0,16973357.0,0.24159663865546085,False,False,True,1.2000000000000028,,,
300670.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,8.07,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,8.07,7.54,7.57,7.83,7.55,8.1,27358700.0,26961060.0,0.0,False,False,True,0.009999999999999787,,,
300697.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.63,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.63,15.15,15.41,18.18,15.4,18.18,77306429.0,55365018.0,0.19855595667870066,False,False,True,0.25,,,
300738.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,22.51,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,22.51,22.16,22.5,22.45,22.31,23.38,96661043.0,72676609.0,0.0,False,False,False,0.14999999999999858,,,
300852.SZ,2025-09-12,gaps up,skipped,pullback_rule,2025-09-15,2025-09-15 14:30:00,45.86,,,,,,,,,,,,,,False,pullback_rule,2025-09-15,2025-09-15 14:30:00,45.86,44.29,45.84,47.25,45.02,48.87,24318482.0,13978414.0,0.9858156028368822,False,True,True,0.730000000000004,,,
300895.SZ,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,50.1,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,50.1,49.41,49.67,50.68,49.67,51.66,9061876.0,6237486.0,0.5742574257425737,False,False,False,0.2600000000000051,,,
301002.SZ,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,37.87,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,37.87,35.94,36.22,37.83,36.0,40.27,13529723.0,7663402.0,0.0,False,False,True,0.060000000000002274,,,
301308.SZ,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,111.24,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,111.24,97.8,101.0,110.98,100.03,115.1,29795645.0,24516324.0,0.0,False,False,True,2.230000000000004,,,
600067.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.21,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,3.21,3.13,3.15,3.17,3.14,3.2,35564620.0,32346465.0,0.0,False,False,False,0.010000000000000231,,,
600106.SH,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,6.81,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,6.81,6.78,6.82,6.9,6.79,6.99,36814402.0,25848650.0,1.1250000000000082,False,False,False,0.009999999999999787,,,
600172.SH,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,4.77,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,4.77,4.68,4.83,4.98,4.78,5.15,195200457.0,110410872.0,1.4000000000000024,False,False,True,0.10000000000000053,,,
600353.SH,2025-09-12,gaps up,traded,completed,2025-09-15,2025-09-15 14:30:00,18.12,17.315099999999997,0.8049000000000035,2025-09-19,2025-09-19 13:22:00,17.315099999999997,trailing_stop,5.0,-0.8049000000000035,-0.044420529801324694,-1.0,0.5590756615728629,-1.0063361908311577,17.315099999999997,True,eligible,2025-09-15,2025-09-15 14:30:00,18.12,17.49,17.65,18.18,17.51,18.7,73819558.0,41859072.0,0.11320754716980866,True,True,True,0.020000000000003126,17.315099999999997,0.8049000000000035,
600362.SH,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,29.91,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,29.91,29.13,29.48,30.97,29.48,31.65,85073916.0,52588915.0,0.7114093959731542,False,False,True,0.3500000000000014,,,
600521.SH,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,24.07,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,24.07,23.68,25.0,24.95,24.45,25.57,71250745.0,44173566.0,0.7857142857142841,False,False,True,0.7699999999999996,,,
600595.SH,2025-09-12,gaps up,skipped,reversal_rule,2025-09-15,2025-09-15 14:30:00,5.61,,,,,,,,,,,,,,False,reversal_rule,2025-09-15,2025-09-15 14:30:00,5.61,5.34,5.37,5.69,5.37,5.81,211694394.0,119257867.0,0.25,False,False,True,0.03000000000000025,,,
600601.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,12.04,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,12.04,10.27,10.66,11.3,10.45,11.3,335743397.0,545098796.0,0.0,False,False,True,0.17999999999999972,,,
600629.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.18,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,17.18,14.2,15.29,15.62,15.0,15.62,28757402.0,62569375.0,0.0,False,False,True,0.8000000000000007,,,
600633.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,14.66,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,14.66,14.53,14.65,14.59,14.55,15.05,40549224.0,32357715.0,0.0,False,False,False,0.02000000000000135,,,
600651.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,8.03,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,8.03,7.08,7.29,7.74,7.18,7.74,86062932.0,110131910.0,0.0,False,False,True,0.09999999999999964,,,
600704.SH,2025-09-12,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,5.74,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-15,2025-09-15 14:30:00,5.74,5.91,6.0,5.94,5.92,6.05,106731691.0,77153558.0,1.538461538461541,False,False,False,0.009999999999999787,,,
600846.SH,2025-09-12,gaps up,skipped,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.37,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,13.37,12.13,12.2,13.1,12.2,13.34,54943529.0,38303543.0,0.0,False,False,True,0.06999999999999851,,,
601168.SH,2025-09-12,gaps up,skipped,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.01,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-15,2025-09-15 14:30:00,20.01,19.35,19.47,20.3,19.42,20.59,92624781.0,52916841.0,0.34939759036144397,False,False,True,0.07000000000000028,,,
