ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_day_volume,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
000975.SZ,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,19.2,18.24,0.9600000000000009,2025-09-04,2025-09-04 14:38:00,20.16,trailing_stop,8.0,0.9600000000000009,0.050000000000000044,1.0,2.5312499999999973,-0.6666666666666666,20.16,True,eligible,2025-08-26,2025-08-26 14:30:00,19.2,18.31,18.5,18.92,18.49,18.94,59237044.0,32463351.0,0.0,True,True,True,0.17999999999999972,18.24,0.9600000000000009,
001267.SZ,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,12.76,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,12.76,13.28,13.46,13.46,13.35,14.22,56153499.0,47423245.0,0.8045977011494256,True,False,False,0.07000000000000028,,,
001339.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,70.57,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,70.57,63.88,65.6,70.27,64.3,70.27,14128565.0,29164330.0,0.0,False,False,True,0.4199999999999946,,,
002057.SZ,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,10.92,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,10.92,10.63,11.0,11.45,10.88,11.45,54869079.0,96661036.0,1.1777777777777783,False,False,True,0.25,,,
002080.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,37.2,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,37.2,35.29,36.2,38.15,36.2,38.82,70138869.0,35404495.0,0.48717948717948606,False,False,True,0.9100000000000037,,,
002091.SZ,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,8.4,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,8.4,7.62,8.21,8.36,8.2,8.36,76190774.0,138876088.0,0.0,False,True,True,0.5799999999999992,,,
002190.SZ,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,56.6,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,56.6,48.79,51.13,53.67,51.13,53.67,66770408.0,89055041.0,0.0,True,False,True,2.3400000000000034,,,
002272.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,20.96,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,20.96,18.98,19.93,19.43,19.22,20.88,227598500.0,218195493.0,0.0,False,False,False,0.23999999999999844,,,
002290.SZ,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,35.72,33.934,1.7860000000000014,2025-08-27,2025-08-27 14:49:00,35.72,trailing_stop,2.0,0.0,0.0,0.0,1.265397536394175,-0.41993281075027966,35.72,True,eligible,2025-08-26,2025-08-26 14:30:00,35.72,32.89,34.31,35.33,34.31,36.18,26611671.0,14805911.0,0.0,False,True,True,1.4200000000000017,33.934,1.7860000000000014,
002378.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.83,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.83,12.16,13.0,13.38,12.81,13.38,51648800.0,233970713.0,0.0,False,False,True,0.6500000000000004,,,
002402.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,40.84,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,40.84,36.14,39.03,39.75,38.5,39.75,71066504.0,202368193.0,0.0,False,False,True,2.3599999999999994,,,
002491.SZ,2025-08-25,gaps up,skipped,pullback_rule,2025-08-26,2025-08-26 14:30:00,5.74,,,,,,,,,,,,,,False,pullback_rule,2025-08-26,2025-08-26 14:30:00,5.74,5.58,5.7,5.8,5.67,5.98,101256025.0,54262404.0,0.5999999999999982,True,True,True,0.08999999999999986,,,
002527.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,17.57,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,17.57,17.25,17.39,17.73,17.38,18.09,35878657.0,15543475.0,0.47058823529411825,False,False,False,0.129999999999999,,,
002571.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,7.83,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,7.83,7.31,7.45,7.84,7.45,8.0,43192339.0,27242629.0,0.025641025641025116,False,False,True,0.14000000000000057,,,
002580.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,14.53,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,14.53,14.37,14.67,14.77,14.62,15.31,54421173.0,28231289.0,2.4000000000000106,False,False,True,0.25,,,
002611.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,19.82,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,19.82,18.64,18.75,20.22,18.75,20.22,208489077.0,246301740.0,0.2721088435374142,False,False,True,0.10999999999999943,,,
002706.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,12.39,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,12.39,11.42,11.75,12.45,11.75,12.45,44677682.0,86230982.0,0.08571428571428398,False,False,True,0.33000000000000007,,,
002716.SZ,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,5.48,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,5.48,5.02,5.06,5.39,5.05,5.39,211000388.0,295079617.0,0.0,True,True,True,0.03000000000000025,,,
002767.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,21.22,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,21.22,20.76,20.89,21.52,20.89,22.69,23617450.0,12801100.0,0.47619047619047805,False,False,True,0.129999999999999,,,
002821.SZ,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,103.2,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,103.2,106.92,107.77,110.59,107.05,110.6,10938217.0,14795760.0,2.6205673758865182,False,False,False,0.12999999999999545,,,
003015.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,19.38,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,19.38,17.79,17.85,18.79,17.83,18.92,43210600.0,53093002.0,0.0,False,False,True,0.03999999999999915,,,
300003.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,19.95,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,19.95,18.45,18.6,20.62,18.53,21.37,121346773.0,53488335.0,0.3316831683168326,False,False,True,0.08000000000000185,,,
300066.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,8.32,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,8.32,8.44,8.92,8.8,8.71,9.41,317780223.0,141511829.0,0.685714285714287,False,False,False,0.27000000000000135,,,
300083.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,10.92,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,10.92,9.99,10.2,10.5,10.09,10.9,211887998.0,164663263.0,0.0,False,False,True,0.09999999999999964,,,
300233.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,19.84,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,19.84,18.77,18.93,19.61,18.88,19.9,45732245.0,29857140.0,0.0,False,False,True,0.10999999999999943,,,
300265.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,10.54,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,10.54,10.08,10.28,10.84,10.25,11.18,54244226.0,28705085.0,0.5357142857142865,False,False,True,0.16999999999999993,,,
300329.SZ,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,13.84,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,13.84,12.34,12.39,13.3,12.39,13.9,24828902.0,27661772.0,0.0,False,True,True,0.05000000000000071,,,
300353.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,23.91,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,23.91,22.84,23.07,25.2,23.07,26.29,103490441.0,54031481.0,0.6056338028169013,False,False,True,0.23000000000000043,,,
300416.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,18.67,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,18.67,17.55,17.76,19.14,17.76,19.66,59625761.0,32239959.0,0.34057971014492694,False,False,True,0.21000000000000085,,,
300420.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,4.53,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,4.53,4.25,4.32,4.46,4.3,4.59,124624711.0,76513882.0,0.0,False,False,True,0.04999999999999982,,,
300687.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,31.82,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,31.82,30.85,30.96,31.38,30.96,32.11,25756185.0,19518476.0,0.0,False,False,True,0.10999999999999943,,,
300697.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,15.9,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,15.9,15.53,15.79,16.26,15.67,16.41,39626057.0,17603436.0,0.7659574468085093,False,False,True,0.14000000000000057,,,
300715.SZ,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,11.55,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,11.55,11.53,11.67,12.41,11.61,12.7,14239014.0,14789181.0,1.162162162162161,False,True,False,0.08000000000000007,,,
300738.SZ,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,24.02,22.8393,1.180699999999998,2025-08-27,2025-08-27 14:56:00,24.02,trailing_stop,2.0,0.0,0.0,0.0,1.0163462352841546,-0.5081731176420757,24.02,True,eligible,2025-08-26,2025-08-26 14:30:00,24.02,23.07,23.59,23.51,23.21,24.75,140531383.0,88023015.0,0.0,True,False,True,0.14000000000000057,22.8393,1.180699999999998,
300753.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,34.81,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,34.81,34.36,35.0,36.29,34.4,37.5,22048213.0,10427097.0,1.1472868217054246,False,False,True,0.03999999999999915,,,
300857.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,101.82,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,101.82,99.5,108.99,107.4,104.01,112.0,32781149.0,25010743.0,0.6983729662077617,False,False,True,4.510000000000005,,,
300863.SZ,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,41.26,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,41.26,39.12,39.49,40.16,39.19,41.22,7472150.0,7840063.0,0.0,False,False,True,0.07000000000000028,,,
300947.SZ,2025-08-25,gaps up,skipped,pullback_rule,2025-08-26,2025-08-26 14:30:00,23.26,,,,,,,,,,,,,,False,pullback_rule,2025-08-26,2025-08-26 14:30:00,23.26,22.48,22.6,23.61,22.51,23.89,13210951.0,5727915.0,0.3465346534653451,True,True,True,0.030000000000001137,,,
300953.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,129.94,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,129.94,124.0,124.06,132.17,124.06,134.28,11694656.0,6295548.0,0.27496917385943204,False,False,True,0.060000000000002274,,,
301082.SZ,2025-08-25,gaps up,skipped,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,19.14,,,,,,,,,,,,,,False,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,19.14,18.95,18.96,19.2,18.96,19.29,8791413.0,4028260.0,0.2499999999999963,True,True,False,0.010000000000001563,,,
301322.SZ,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,35.09,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,35.09,35.88,35.89,36.31,35.89,38.0,12751749.0,6595401.0,2.9047619047618904,False,False,False,0.00999999999999801,,,
301377.SZ,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,75.13,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,75.13,68.06,70.3,73.3,70.0,75.68,14553055.0,8019321.0,0.0,False,False,True,1.9399999999999977,,,
301396.SZ,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,77.75,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,77.75,61.97,62.66,73.93,62.2,73.93,29155966.0,31812019.0,0.0,False,True,True,0.23000000000000398,,,
600058.SH,2025-08-25,gaps up,skipped,pullback_rule,2025-08-26,2025-08-26 14:30:00,9.4,,,,,,,,,,,,,,False,pullback_rule,2025-08-26,2025-08-26 14:30:00,9.4,9.22,9.5,9.8,9.44,10.14,96457651.0,57955787.0,1.3333333333333313,False,True,True,0.21999999999999886,,,
600095.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,12.92,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,12.92,11.87,12.09,12.78,12.08,13.05,248904277.0,167249966.0,0.0,False,False,True,0.21000000000000085,,,
600105.SH,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,10.08,9.575999999999999,0.5040000000000013,2025-08-28,2025-08-28 11:24:00,10.584000000000001,trailing_stop,3.0,0.5040000000000013,0.050000000000000135,1.0,2.261904761904757,-0.19841269841269718,10.584000000000001,True,eligible,2025-08-26,2025-08-26 14:30:00,10.08,9.43,9.5,10.08,9.49,10.2,207528187.0,118329766.0,0.0,False,True,True,0.0600000000000005,9.575999999999999,0.5040000000000013,
600111.SH,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,49.42,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,49.42,48.43,49.0,52.69,48.75,52.75,442979043.0,367436584.0,0.8861788617886174,False,False,True,0.3200000000000003,,,
600120.SH,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,6.69,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,6.69,6.64,6.7,6.78,6.66,7.0,251304012.0,104277250.0,1.1249999999999973,False,False,False,0.020000000000000462,,,
600490.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,6.07,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,6.07,5.69,5.85,5.89,5.72,6.01,215745663.0,152776470.0,0.0,False,False,True,0.02999999999999936,,,
600531.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,9.01,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,9.01,8.69,8.75,8.97,8.73,9.07,56767178.0,36608511.0,0.0,False,False,True,0.040000000000000924,,,
600539.SH,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,12.23,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,12.23,10.91,11.51,11.97,11.51,11.97,26373166.0,41643328.0,0.0,False,True,True,0.5999999999999996,,,
600547.SH,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,32.4,30.779999999999998,1.620000000000001,2025-09-19,2025-09-19 09:30:00,35.79,two_close_below_ma5,19.0,3.3900000000000006,0.10462962962962966,2.0925925925925917,4.8395061728395055,-0.3086419753086418,34.019999999999996,True,eligible,2025-08-26,2025-08-26 14:30:00,32.4,30.78,31.25,31.96,31.18,31.98,50347269.0,34295109.0,0.0,False,True,True,0.3999999999999986,30.779999999999998,1.620000000000001,
600589.SH,2025-08-25,gaps up,skipped,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,9.0,,,,,,,,,,,,,,False,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,9.0,8.74,8.84,8.92,8.8,9.18,240324681.0,154218646.0,0.0,False,True,False,0.0600000000000005,,,
600666.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,4.21,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,4.21,4.07,4.08,4.18,4.08,4.23,234501357.0,179730093.0,0.0,False,False,True,0.009999999999999787,,,
600728.SH,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,7.82,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,7.82,6.82,7.5,7.5,7.5,7.5,19634458.0,435093840.0,0.0,False,False,True,0.6799999999999997,,,
600797.SH,2025-08-25,gaps up,skipped,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,12.97,,,,,,,,,,,,,,False,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,12.97,11.95,12.79,12.23,12.17,13.15,336396152.0,251129196.0,0.0,False,True,False,0.22000000000000064,,,
600875.SH,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,20.46,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,20.46,20.1,20.12,20.65,20.12,20.65,70534556.0,38400498.0,0.3584905660377332,False,False,True,0.019999999999999574,,,
600885.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,26.29,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,26.29,25.72,25.76,25.97,25.76,26.31,29138604.0,19409467.0,0.0,False,False,True,0.0400000000000027,,,
600888.SH,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,7.85,7.623,0.22699999999999942,2025-08-27,2025-08-27 09:31:00,7.623,trailing_stop,2.0,-0.22699999999999942,-0.02891719745222923,-1.0,0.04405286343612643,-1.1894273127753314,7.623,True,eligible,2025-08-26,2025-08-26 14:30:00,7.85,7.7,7.75,7.85,7.72,7.89,42203014.0,22036210.0,0.0,False,True,True,0.019999999999999574,7.623,0.22699999999999942,
600961.SH,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.64,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.64,12.96,12.99,13.29,12.98,13.43,48686655.0,41226375.0,0.0,False,False,True,0.019999999999999574,,,
600988.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,25.59,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,25.59,24.44,24.7,25.3,24.7,25.31,89890106.0,55650729.0,0.0,False,False,True,0.259999999999998,,,
601059.SH,2025-08-25,gaps up,skipped,reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,19.48,,,,,,,,,,,,,,False,reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,19.48,19.72,20.7,19.99,19.79,21.69,194541595.0,84040519.0,0.2684210526315776,False,False,False,0.07000000000000028,,,
601608.SH,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,5.58,5.3658,0.21419999999999995,2025-08-27,2025-08-27 14:31:00,5.3658,trailing_stop,2.0,-0.21419999999999995,-0.03838709677419354,-1.0,0.3267973856209164,-1.027077497665732,5.3658,True,eligible,2025-08-26,2025-08-26 14:30:00,5.58,5.42,5.5,5.6,5.44,5.6,137280841.0,79002326.0,0.19999999999999646,False,True,True,0.020000000000000462,5.3658,0.21419999999999995,
601789.SH,2025-08-25,gaps up,skipped,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,5.62,,,,,,,,,,,,,,False,gap_fill_rule,2025-08-26,2025-08-26 14:30:00,5.62,5.55,5.56,5.59,5.56,5.67,72826462.0,47240494.0,0.0,False,True,False,0.009999999999999787,,,
601899.SH,2025-08-25,gaps up,traded,completed,2025-08-26,2025-08-26 14:30:00,22.25,21.1375,1.1125000000000007,2025-09-04,2025-09-04 11:13:00,23.3625,trailing_stop,8.0,1.1125000000000007,0.05000000000000003,1.0,2.7505617977528063,-0.18876404494382087,23.3625,True,eligible,2025-08-26,2025-08-26 14:30:00,22.25,20.76,21.05,22.21,21.05,22.25,308690536.0,161656801.0,0.0,False,True,True,0.28999999999999915,21.1375,1.1125000000000007,
603031.SH,2025-08-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,37.43,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,37.43,39.55,40.85,40.5,39.8,42.55,18677492.0,18038382.0,1.1163636363636364,False,False,False,0.25,,,
603070.SH,2025-08-25,gaps up,skipped,reversal_rule,2025-08-26,2025-08-26 14:30:00,14.81,,,,,,,,,,,,,,False,reversal_rule,2025-08-26,2025-08-26 14:30:00,14.81,14.5,14.53,14.74,14.53,15.05,8185963.0,4850045.0,0.0,False,False,True,0.02999999999999936,,,
603081.SH,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,13.51,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-08-26,2025-08-26 14:30:00,13.51,13.53,13.69,13.84,13.59,14.05,28167591.0,15906033.0,2.1999999999999953,False,False,False,0.0600000000000005,,,
603118.SH,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.54,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,13.54,13.25,13.3,13.89,13.29,14.34,139924569.0,77363451.0,0.5932203389830534,False,False,True,0.03999999999999915,,,
603119.SH,2025-08-25,gaps up,skipped,pullback_rule,2025-08-26,2025-08-26 14:30:00,71.14,,,,,,,,,,,,,,False,pullback_rule,2025-08-26,2025-08-26 14:30:00,71.14,67.8,68.3,73.08,68.09,74.25,21405654.0,11024663.0,0.4058577405857735,False,True,True,0.29000000000000625,,,
603163.SH,2025-08-25,gaps up,skipped,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,39.96,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,39.96,35.4,38.0,38.83,37.8,38.83,8030499.0,11781145.0,0.0,False,False,True,2.3999999999999986,,,
603228.SH,2025-08-25,gaps up,skipped,volume_rule,2025-08-26,2025-08-26 14:30:00,61.18,,,,,,,,,,,,,,False,volume_rule,2025-08-26,2025-08-26 14:30:00,61.18,55.48,56.8,59.6,56.18,59.6,59266289.0,55591153.0,0.0,True,True,True,0.7000000000000028,,,
603259.SH,2025-08-25,gaps up,skipped,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,96.47,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-08-26,2025-08-26 14:30:00,96.47,94.02,95.44,99.98,94.69,100.0,93616913.0,55422116.0,0.7731277533039648,False,False,True,0.6700000000000017,,,
